# x_m, y_m, w_tr_right_m, w_tr_left_m
-4.950787031820266293e+01, -5.030484869538042858e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.930526455629736660e+01, -5.680854426640803645e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.913701635491576525e+01, -6.340946994615274335e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.899452777122375124e+01, -7.007075104726766313e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.887176462473875205e+01, -7.677119032710880475e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.876446346722898539e+01, -8.349812214748817851e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.866957995613424970e+01, -9.024368939484110896e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.858491613070194148e+01, -9.700284387026512078e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.850887018920957416e+01, -1.037722357952891983e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.844026802617005956e+01, -1.105495759725975091e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.837824914857059611e+01, -1.173332572326846268e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.832218904668891923e+01, -1.241221225321311294e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.827164638879745695e+01, -1.309153183580773572e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.822632751922654393e+01, -1.377121989339304520e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.818606342915214213e+01, -1.445122611293353465e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.798855977713375864e+01, -1.510316319809027874e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.759929118372530610e+01, -1.566217985056949935e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.702352776756598018e+01, -1.602622125504956330e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.634618477861697983e+01, -1.609858236950275412e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.570379009325878883e+01, -1.587195773759611939e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.518017900238066176e+01, -1.543622722331844699e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.477461635838902509e+01, -1.488891689328457346e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.445425783745328374e+01, -1.428775129744001937e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.418941053805164643e+01, -1.366014826720280695e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.396003237098494054e+01, -1.301873162255099636e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.363610933648796220e+01, -1.241947915214679021e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.324315231837297802e+01, -1.186304906895802702e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.279963199608404523e+01, -1.134601968944464367e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.231848505110193059e+01, -1.086380887154686548e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.180870812735192033e+01, -1.041197135254777884e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.127659460634726685e+01, -9.986665749096211186e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.072659820370181194e+01, -9.584753305098354659e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.016191277701653917e+01, -9.203754585346507255e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.958485744245643900e+01, -8.841764535180756113e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.899713309654550386e+01, -8.497366874348347920e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.839999491139575838e+01, -8.169562598294266564e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.779436984731972160e+01, -7.857716582885757362e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.718093799163274582e+01, -7.561522366210784440e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.656019005098209362e+01, -7.280984223097846098e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.593246934377678770e+01, -7.016415953441526909e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.525269104887581051e+01, -6.972471382163615949e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.457957399745449578e+01, -7.077080610480937395e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.392639484940981021e+01, -7.270436903688278107e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.329100847457424805e+01, -7.516025605050112190e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.266870873144639376e+01, -7.793104448100769410e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.205553596563972008e+01, -8.089834653567379519e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.144867773800757504e+01, -8.399274061397807856e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.084623332877464108e+01, -8.717221210067600978e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.024693187743385181e+01, -9.041053614227678281e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.964991928933271836e+01, -9.369086577833559915e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.905461459588026685e+01, -9.700208877772354299e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.846061668224134777e+01, -1.003366972128456602e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.786764426885561363e+01, -1.036895075642787667e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.727549716316707418e+01, -1.070568724210765055e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.668403101624230800e+01, -1.104361837799961599e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.609314068828227917e+01, -1.138255535722521472e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.550274915759371197e+01, -1.172236044261164878e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.491280004915842028e+01, -1.206293305604330079e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.432325256759989074e+01, -1.240420043296537678e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.373407806153087662e+01, -1.274611132334706554e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.314525772545814775e+01, -1.308863178607953870e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.255678112501979271e+01, -1.343174247711056779e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.196864535022782761e+01, -1.377543705951351427e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.132162847199372280e+01, -1.398850703591437572e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-2.064318232866603608e+01, -1.404966655003166842e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.996969692622717574e+01, -1.394745564912071956e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.934110921468259292e+01, -1.368495394539593235e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.879298156108179896e+01, -1.328049661647066415e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.834964220029218041e+01, -1.276331205875656138e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.802164413912296581e+01, -1.216628029458274796e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.780781182259893214e+01, -1.151951496158070576e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.769956796298381718e+01, -1.084697282727320378e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.768508199599643760e+01, -1.016592964778770991e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.775209174797251066e+01, -9.488036331178534510e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.788938506548015539e+01, -8.820818075634662137e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.808736554164315891e+01, -8.169025634268894720e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.798320816440846315e+01, -7.495838515905166588e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.759142469740175940e+01, -6.938581510077984404e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.701878671173779978e+01, -6.569643313440656662e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.636871447955425296e+01, -6.366085585738756158e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.569372312036513328e+01, -6.274345078963932565e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.501289214421024099e+01, -6.252010409249692202e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.433200064381886740e+01, -6.272416787126656068e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.365244439892432027e+01, -6.319671052416618195e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.297431785752112354e+01, -6.384277936011176990e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.229739287404854764e+01, -6.460450255878294357e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.162140972375624415e+01, -6.544571811285686991e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.094615115437594710e+01, -6.634324360228544215e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
-1.027145127554008575e+01, -6.728184517175719748e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
