baseline,sim,map,course,n_agents,dynamics,target_speed,trials,avg_speed_mps,success,time_to_goal_s,flow_rate,deformability,n_completed,n_collided,safety_rate,collision,spread_at_entry_m,spread_at_narrow_m,finished,t_course_s,v_course_mps,steps,sim_time_s,wall_time_s
leader_follower,f1tenth,standard_ON,full,4,st,5.0,3,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,inf,3.779,823.6667,8.2367,3.6333
