baseline,sim,map,course,n_agents,dynamics,target_speed,trials,avg_speed_mps,success,time_to_goal_s,flow_rate,deformability,n_completed,n_collided,safety_rate,collision,spread_at_entry_m,spread_at_narrow_m,finished,t_course_s,v_course_mps,steps,sim_time_s,wall_time_s
fastfunnels,f1tenth,standard_ON,full,1,st,nan,3,7.074,1.0,7.29,0.043,nan,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.35,6.071,2036.0,20.36,19.6733
