#x_m,y_m, w_tr_right_m, w_tr_left_m
-0.005102345036846145, 0.68117811300599, 1.00E+00, 1.00E+00
-0.01181445446310363, 1.3623422658724793, 1.00E+00, 1.00E+00
-0.019840242331827088, 2.043492206995836, 1.00E+00, 1.00E+00
-0.02896566345447127, 2.72462830371411, 1.00E+00, 1.00E+00
-0.039034637557654156, 3.4057511056549803, 1.00E+00, 1.00E+00
-0.04993305107276456, 4.086861140925442, 1.00E+00, 1.00E+00
-0.06157800845115844, 4.767958821534416, 1.00E+00, 1.00E+00
-0.07391057538119412, 5.449044398650966, 1.00E+00, 1.00E+00
-0.08689090895509254, 6.1301179383686595, 1.00E+00, 1.00E+00
-0.10049507714710444, 6.811179302836701, 1.00E+00, 1.00E+00
-0.11471313164500999, 7.492228128171252, 1.00E+00, 1.00E+00
-0.4537028482381402, 8.083088202645213, 1.00E+00, 1.00E+00
-1.0344677216248328, 8.439096373061858, 1.00E+00, 1.00E+00
-1.6604202684535723, 8.707821259668748, 1.00E+00, 1.00E+00
-2.295112354205412, 8.955198728018747, 1.00E+00, 1.00E+00
-2.9318755920441166, 9.197195080264903, 1.00E+00, 1.00E+00
-3.5691915255635083, 9.437732097053521, 1.00E+00, 1.00E+00
-4.206668005499785, 9.677843306894573, 1.00E+00, 1.00E+00
-4.844144485436061, 9.917954516735614, 1.00E+00, 1.00E+00
-5.481620965372315, 10.158065726576666, 1.00E+00, 1.00E+00
-6.119097445308592, 10.39817693641772, 1.00E+00, 1.00E+00
-6.756573925244869, 10.638288146258772, 1.00E+00, 1.00E+00
-7.394050405181133, 10.878399356099813, 1.00E+00, 1.00E+00
-8.0315268851174, 11.118510565940865, 1.00E+00, 1.00E+00
-8.669003365053674, 11.358621775781916, 1.00E+00, 1.00E+00
-9.30647984498994, 11.598732985622968, 1.00E+00, 1.00E+00
-9.943956324926205, 11.83884419546401, 1.00E+00, 1.00E+00
-10.581432804862482, 12.078955405305061, 1.00E+00, 1.00E+00
-11.218909284798748, 12.319066615146113, 1.00E+00, 1.00E+00
-11.856385764735013, 12.559177824987167, 1.00E+00, 1.00E+00
-12.49386224467129, 12.799289034828206, 1.00E+00, 1.00E+00
-13.131338724607566, 13.03940024466926, 1.00E+00, 1.00E+00
-13.76881520454383, 13.279511454510311, 1.00E+00, 1.00E+00
-14.406291684480095, 13.519622664351353, 1.00E+00, 1.00E+00
-15.043768164416372, 13.759733874192404, 1.00E+00, 1.00E+00
-15.681244644352638, 13.999845084033456, 1.00E+00, 1.00E+00
-16.318721124288903, 14.239956293874508, 1.00E+00, 1.00E+00
-16.956197604225178, 14.48006750371556, 1.00E+00, 1.00E+00
-17.593674084161446, 14.720178713556601, 1.00E+00, 1.00E+00
-18.23115056409771, 14.960289923397653, 1.00E+00, 1.00E+00
-18.868627044033985, 15.200401133238707, 1.00E+00, 1.00E+00
-19.506103523970264, 15.440512343079746, 1.00E+00, 1.00E+00
-20.14358000390653, 15.6806235529208, 1.00E+00, 1.00E+00
-20.781056483842804, 15.920734762761851, 1.00E+00, 1.00E+00
-21.41853296377907, 16.160845972602903, 1.00E+00, 1.00E+00
-22.056009443715347, 16.400957182443943, 1.00E+00, 1.00E+00
-22.69348592365162, 16.641068392284996, 1.00E+00, 1.00E+00
-23.33096240358789, 16.88117960212605, 1.00E+00, 1.00E+00
-23.968438883524165, 17.1212908119671, 1.00E+00, 1.00E+00
-24.60591536346043, 17.361402021808143, 1.00E+00, 1.00E+00
-25.243391843396708, 17.601513231649193, 1.00E+00, 1.00E+00
-25.893148765757942, 17.806075196361412, 1.00E+00, 1.00E+00
-26.5517121051044, 17.980213025772837, 1.00E+00, 1.00E+00
-27.216715713824158, 18.127860768569537, 1.00E+00, 1.00E+00
-27.886505790116214, 18.252001451924986, 1.00E+00, 1.00E+00
-28.55989221946068, 18.35486238881544, 1.00E+00, 1.00E+00
-29.23598922645547, 18.438063907407134, 1.00E+00, 1.00E+00
-29.914110351694745, 18.502727614905865, 1.00E+00, 1.00E+00
-30.593696390151297, 18.549551453900627, 1.00E+00, 1.00E+00
-31.274262920319195, 18.57885765765505, 1.00E+00, 1.00E+00
-31.928102360271648, 18.769969254179006, 1.00E+00, 1.00E+00
-32.5281574616996, 19.092403016079896, 1.00E+00, 1.00E+00
-33.06291292629043, 19.5143819831547, 1.00E+00, 1.00E+00
-33.53135214288942, 20.00894679783059, 1.00E+00, 1.00E+00
-33.937816115549055, 20.555588082854896, 1.00E+00, 1.00E+00
-34.28856481332601, 21.139544422465175, 1.00E+00, 1.00E+00
-34.589961376342984, 21.750437021343927, 1.00E+00, 1.00E+00
-34.847687473224696, 22.380997815042186, 1.00E+00, 1.00E+00
-35.06649623512322, 23.026096552662803, 1.00E+00, 1.00E+00
-35.25020732633313, 23.682053784904152, 1.00E+00, 1.00E+00
-35.40179249654523, 24.346170937020435, 1.00E+00, 1.00E+00
-35.74010047944025, 24.93742161505199, 1.00E+00, 1.00E+00
-36.22593660446514, 25.414907651689788, 1.00E+00, 1.00E+00
-36.811069097843905, 25.76369070855411, 1.00E+00, 1.00E+00
-37.45356114789228, 25.99003915937254, 1.00E+00, 1.00E+00
-38.12398680075622, 26.110700253123724, 1.00E+00, 1.00E+00
-38.80434632045433, 26.144472720007712, 1.00E+00, 1.00E+00
-39.484572251764234, 26.108108755195822, 1.00E+00, 1.00E+00
-40.15939532223569, 26.01513844206974, 1.00E+00, 1.00E+00
-40.82623337975369, 25.876010225632953, 1.00E+00, 1.00E+00
-41.483932535530236, 25.69863639426514, 1.00E+00, 1.00E+00
-42.13205812488886, 25.48896313421081, 1.00E+00, 1.00E+00
-42.77050548463201, 25.251445504548787, 1.00E+00, 1.00E+00
-43.399287848071594, 24.989410401956405, 1.00E+00, 1.00E+00
-44.0184195465042, 24.705323099249593, 1.00E+00, 1.00E+00
-44.62784898012329, 24.400978851723888, 1.00E+00, 1.00E+00
-45.227416043421215, 24.077638485899303, 1.00E+00, 1.00E+00
-45.81681955772656, 23.736122523039928, 1.00E+00, 1.00E+00
-46.395585877972124, 23.37687441641627, 1.00E+00, 1.00E+00
-46.9809544991095, 23.02848780222019, 1.00E+00, 1.00E+00
-47.571852952719475, 22.689564989348884, 1.00E+00, 1.00E+00
-48.16750739273498, 22.359072260755518, 1.00E+00, 1.00E+00
-48.76735702489394, 22.036256408663277, 1.00E+00, 1.00E+00
-49.37099777095375, 21.720586477786703, 1.00E+00, 1.00E+00
-49.978144784705584, 21.41171407815296, 1.00E+00, 1.00E+00
-50.588607477542666, 21.109447711817946, 1.00E+00, 1.00E+00
-51.202273115338315, 20.813738157437086, 1.00E+00, 1.00E+00
-51.805967620236174, 20.498171048378808, 1.00E+00, 1.00E+00
-52.40118887010581, 20.16689877476252, 1.00E+00, 1.00E+00
-52.98912724710127, 19.8228666244928, 1.00E+00, 1.00E+00
-53.5707076338316, 19.468192253648393, 1.00E+00, 1.00E+00
-54.146636831802496, 19.104413179912882, 1.00E+00, 1.00E+00
-54.71744498853235, 18.73265021272285, 1.00E+00, 1.00E+00
-55.28351826436473, 18.35371657479705, 1.00E+00, 1.00E+00
-55.845122992385974, 17.968191238369666, 1.00E+00, 1.00E+00
-56.40242239822337, 17.576468086364894, 1.00E+00, 1.00E+00
-56.955486927542644, 17.1787882126321, 1.00E+00, 1.00E+00
-57.50429891701361, 16.77525995367593, 1.00E+00, 1.00E+00
-57.85897981353667, 16.193683546653716, 1.00E+00, 1.00E+00
-57.97721702846678, 15.522826172416211, 1.00E+00, 1.00E+00
-57.883142380943276, 14.848156166964209, 1.00E+00, 1.00E+00
-57.63441098714209, 14.213993451802725, 1.00E+00, 1.00E+00
-57.284229404070516, 13.629696853797265, 1.00E+00, 1.00E+00
-56.86928801236693, 13.089462370434383, 1.00E+00, 1.00E+00
-56.41243224582933, 12.584177832629571, 1.00E+00, 1.00E+00
-55.927607184234034, 12.105665225468176, 1.00E+00, 1.00E+00
-55.4234451429055, 11.647571030300078, 1.00E+00, 1.00E+00
-54.90543032776154, 11.205202058903291, 1.00E+00, 1.00E+00
-54.3771478476504, 10.775147089427442, 1.00E+00, 1.00E+00
-53.84100615402761, 10.354930788074723, 1.00E+00, 1.00E+00
-53.298663210247355, 9.942749047946604, 1.00E+00, 1.00E+00
-52.751284303571225, 9.537278965092998, 1.00E+00, 1.00E+00
-52.19970207025274, 9.137545684703838, 1.00E+00, 1.00E+00
-51.64451822622044, 8.742829894686787, 1.00E+00, 1.00E+00
-51.086169592368776, 8.352603731238906, 1.00E+00, 1.00E+00
-50.52497164388565, 7.966486497511113, 1.00E+00, 1.00E+00
-49.96114750687451, 7.584214345652112, 1.00E+00, 1.00E+00
-49.39484723808386, 7.2056200230178264, 1.00E+00, 1.00E+00
-48.826160376576865, 6.830620144201061, 1.00E+00, 1.00E+00
-48.31775532867868, 6.377239550400538, 1.00E+00, 1.00E+00
-47.87933064515172, 5.855882232970777, 1.00E+00, 1.00E+00
-47.51879335299568, 5.277918119441171, 1.00E+00, 1.00E+00
-47.242264487355556, 4.655373790070917, 1.00E+00, 1.00E+00
-47.054130829459666, 4.000671275695123, 1.00E+00, 1.00E+00
-46.95712173204029, 3.326416953809718, 1.00E+00, 1.00E+00
-47.054303821097506, 2.6521875439426084, 1.00E+00, 1.00E+00
-47.30992457216846, 2.0207703386138465, 1.00E+00, 1.00E+00
-47.68217270524551, 1.450278460508713, 1.00E+00, 1.00E+00
-48.048400122019736, 0.8759030303533507, 1.00E+00, 1.00E+00
-48.41129121409037, 0.29941390568658904, 1.00E+00, 1.00E+00
-48.772267755032516, -0.27827596998436094, 1.00E+00, 1.00E+00
-49.13210673088551, -0.8566751115988211, 1.00E+00, 1.00E+00
-49.49124634473395, -1.4355087606967745, 1.00E+00, 1.00E+00
-49.8499414660135, -2.014617960704453, 1.00E+00, 1.00E+00
-50.20834480608533, -2.5939077857390602, 1.00E+00, 1.00E+00
-50.566550506741265, -3.1733198425525644, 1.00E+00, 1.00E+00
-50.92475620739721, -3.7527318993660685, 1.00E+00, 1.00E+00
-51.28296190805315, -4.3321439561795785, 1.00E+00, 1.00E+00
-51.64116760870909, -4.911556012993083, 1.00E+00, 1.00E+00
-51.99937330936504, -5.490968069806588, 1.00E+00, 1.00E+00
-52.35757901002097, -6.070380126620098, 1.00E+00, 1.00E+00
-52.71578471067692, -6.649792183433601, 1.00E+00, 1.00E+00
-53.07399041133286, -7.229204240247106, 1.00E+00, 1.00E+00
-53.4321961119888, -7.808616297060616, 1.00E+00, 1.00E+00
-53.790401812644745, -8.388028353874125, 1.00E+00, 1.00E+00
-54.14860751330068, -8.967440410687624, 1.00E+00, 1.00E+00
-54.50681321395662, -9.546852467501134, 1.00E+00, 1.00E+00
-54.86501891461256, -10.126264524314644, 1.00E+00, 1.00E+00
-55.223224615268514, -10.705676581128143, 1.00E+00, 1.00E+00
-55.58143031592445, -11.285088637941653, 1.00E+00, 1.00E+00
-55.93963601658038, -11.864500694755163, 1.00E+00, 1.00E+00
-56.043097008319016, -12.53779519105803, 1.00E+00, 1.00E+00
-55.85523265388195, -13.192575031840574, 1.00E+00, 1.00E+00
-55.42875960904681, -13.723753342384521, 1.00E+00, 1.00E+00
-54.86114512101126, -14.100374436503541, 1.00E+00, 1.00E+00
-54.227018307752616, -14.349197345958665, 1.00E+00, 1.00E+00
-53.56473387924118, -14.508599326230417, 1.00E+00, 1.00E+00
-52.890913872029024, -14.608580591694858, 1.00E+00, 1.00E+00
-52.21241454971283, -14.669147291949656, 1.00E+00, 1.00E+00
-51.53206408730469, -14.703101730014447, 1.00E+00, 1.00E+00
-50.851043951956974, -14.718633336958005, 1.00E+00, 1.00E+00
-50.16985104098712, -14.721056889657769, 1.00E+00, 1.00E+00
-49.48869152790538, -14.713889372548351, 1.00E+00, 1.00E+00
-48.80764616323847, -14.699506506735572, 1.00E+00, 1.00E+00
-48.12674146284956, -14.679545430823623, 1.00E+00, 1.00E+00
-47.445981024962286, -14.655155232571218, 1.00E+00, 1.00E+00
-46.76535949206496, -14.62715550900528, 1.00E+00, 1.00E+00
-46.08486878657632, -14.59613849259739, 1.00E+00, 1.00E+00
-45.40450085426289, -14.562535929557965, 1.00E+00, 1.00E+00
-44.724248823354394, -14.52666351664579, 1.00E+00, 1.00E+00
-44.04410745715304, -14.488750754348354, 1.00E+00, 1.00E+00
-43.3640733113547, -14.448961106051343, 1.00E+00, 1.00E+00
-42.68414479273006, -14.407405539346412, 1.00E+00, 1.00E+00
-42.004322217042755, -14.36415139331212, 1.00E+00, 1.00E+00
-41.324607920214746, -14.319227788705303, 1.00E+00, 1.00E+00
-40.64861012025676, -14.235224038698284, 1.00E+00, 1.00E+00
-39.978019246252586, -14.115484591290244, 1.00E+00, 1.00E+00
-39.314221952143946, -13.962504828258279, 1.00E+00, 1.00E+00
-38.65846948996605, -13.778064149689516, 1.00E+00, 1.00E+00
-38.01200383130972, -13.563327548847207, 1.00E+00, 1.00E+00
-37.444216524041586, -13.186967044452189, 1.00E+00, 1.00E+00
-36.95567191309841, -12.71225258429571, 1.00E+00, 1.00E+00
-36.53069164911579, -12.179879190155345, 1.00E+00, 1.00E+00
-36.15279977424961, -11.613109936866682, 1.00E+00, 1.00E+00
-35.80907008455468, -11.024994679467671, 1.00E+00, 1.00E+00
-35.49023286061602, -10.42302085927749, 1.00E+00, 1.00E+00
-35.189819553711835, -9.811644133683394, 1.00E+00, 1.00E+00
-34.90332927459347, -9.193620691139376, 1.00E+00, 1.00E+00
-34.62760726118593, -8.570718590576405, 1.00E+00, 1.00E+00
-34.36041721079612, -7.944109356255712, 1.00E+00, 1.00E+00
-34.100154632965975, -7.314591249967674, 1.00E+00, 1.00E+00
-33.845655714068805, -6.6827210450652395, 1.00E+00, 1.00E+00
-33.59606938708074, -6.048894317209847, 1.00E+00, 1.00E+00
