#x_m,y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.00E+00, 1.00E+00
0.950722313001279, 0.0967692950360629, 1.00E+00, 1.00E+00
1.901444626002558, 0.19353859007213148, 1.00E+00, 1.00E+00
2.8521669390038484, 0.29030788510819433, 1.00E+00, 1.00E+00
3.8028892520051274, 0.38707718014426296, 1.00E+00, 1.00E+00
4.753611565006418, 0.4838464751803258, 1.00E+00, 1.00E+00
5.704333878007697, 0.5806157702163944, 1.00E+00, 1.00E+00
6.655056191008976, 0.6773850652524573, 1.00E+00, 1.00E+00
7.605778504010266, 0.7741543602885259, 1.00E+00, 1.00E+00
8.556500817011544, 0.8709236553245887, 1.00E+00, 1.00E+00
9.507223130012836, 0.9676929503606573, 1.00E+00, 1.00E+00
10.457945443014115, 1.0644622453967203, 1.00E+00, 1.00E+00
11.408667756015394, 1.1612315404327889, 1.00E+00, 1.00E+00
12.359390069016683, 1.2580008354688517, 1.00E+00, 1.00E+00
13.310112382017975, 1.3547701305049202, 1.00E+00, 1.00E+00
14.260834695019254, 1.4515394255409833, 1.00E+00, 1.00E+00
15.211557008020533, 1.5483087205770518, 1.00E+00, 1.00E+00
16.16227932102181, 1.6450780156131146, 1.00E+00, 1.00E+00
17.113001634023103, 1.7418473106491832, 1.00E+00, 1.00E+00
18.063723947024393, 1.838616605685246, 1.00E+00, 1.00E+00
19.01444626002567, 1.9353859007213146, 1.00E+00, 1.00E+00
19.96516857302695, 2.0321551957573774, 1.00E+00, 1.00E+00
20.91589088602823, 2.1289244907934406, 1.00E+00, 1.00E+00
21.86661319902952, 2.225693785829509, 1.00E+00, 1.00E+00
22.81733551203081, 2.322463080865572, 1.00E+00, 1.00E+00
23.768057825032088, 2.4192323759016405, 1.00E+00, 1.00E+00
24.718780138033367, 2.5160016709377033, 1.00E+00, 1.00E+00
25.669502451034646, 2.612770965973766, 1.00E+00, 1.00E+00
26.62022476403594, 2.7095402610098405, 1.00E+00, 1.00E+00
27.570947077037218, 2.8063095560459033, 1.00E+00, 1.00E+00
28.521669390038507, 2.9030788510819665, 1.00E+00, 1.00E+00
29.472391703039786, 2.9998481461180293, 1.00E+00, 1.00E+00
30.423114016041065, 3.096617441154092, 1.00E+00, 1.00E+00
31.373836329042344, 3.1933867361901664, 1.00E+00, 1.00E+00
32.32455864204365, 3.2901560312262292, 1.00E+00, 1.00E+00
33.27528095504493, 3.386925326262292, 1.00E+00, 1.00E+00
34.226003268046206, 3.483694621298355, 1.00E+00, 1.00E+00
35.176725581047485, 3.580463916334429, 1.00E+00, 1.00E+00
36.127447894048764, 3.677233211370492, 1.00E+00, 1.00E+00
36.945483684706595, 4.171252095729279, 1.00E+00, 1.00E+00
37.42653235987577, 4.996981703420727, 1.00E+00, 1.00E+00
37.45281642671578, 5.95225462815514, 1.00E+00, 1.00E+00
37.017900628975326, 6.803186741649552, 1.00E+00, 1.00E+00
36.22826752215999, 7.341440185225577, 1.00E+00, 1.00E+00
35.3473154322289, 7.711792217954315, 1.00E+00, 1.00E+00
34.453223923834095, 8.04919048042258, 1.00E+00, 1.00E+00
33.556693525612694, 8.380053681708649, 1.00E+00, 1.00E+00
32.6596395498844, 8.709494689372162, 1.00E+00, 1.00E+00
31.762461163019612, 9.038596732882935, 1.00E+00, 1.00E+00
30.8652827761548, 9.367698776393695, 1.00E+00, 1.00E+00
29.96810438929, 9.696800819904457, 1.00E+00, 1.00E+00
29.0709260024252, 10.025902863415219, 1.00E+00, 1.00E+00
28.173747615560387, 10.355004906925979, 1.00E+00, 1.00E+00
27.2765692286956, 10.68410695043674, 1.00E+00, 1.00E+00
26.379390841830787, 11.013208993947513, 1.00E+00, 1.00E+00
25.482212454966, 11.342311037458273, 1.00E+00, 1.00E+00
24.585034068101187, 11.671413080969035, 1.00E+00, 1.00E+00
23.687855681236385, 12.000515124479797, 1.00E+00, 1.00E+00
22.790677294371587, 12.32961716799057, 1.00E+00, 1.00E+00
21.893498907506785, 12.65871921150133, 1.00E+00, 1.00E+00
20.996320520641987, 12.987821255012092, 1.00E+00, 1.00E+00
20.099142133777175, 13.316923298522852, 1.00E+00, 1.00E+00
19.201963746912384, 13.646025342033614, 1.00E+00, 1.00E+00
18.30478536004757, 13.975127385544376, 1.00E+00, 1.00E+00
17.407606973182784, 14.304229429055148, 1.00E+00, 1.00E+00
16.51042858631797, 14.633331472565908, 1.00E+00, 1.00E+00
15.613250199453171, 14.96243351607667, 1.00E+00, 1.00E+00
14.716071812588371, 15.29153555958743, 1.00E+00, 1.00E+00
13.818893425723571, 15.620637603098203, 1.00E+00, 1.00E+00
12.921715038858771, 15.949739646608965, 1.00E+00, 1.00E+00
12.024536651993959, 16.278841690119727, 1.00E+00, 1.00E+00
11.12735826512917, 16.60794373363049, 1.00E+00, 1.00E+00
10.230179878264359, 16.937045777141247, 1.00E+00, 1.00E+00
9.33300149139957, 17.26614782065201, 1.00E+00, 1.00E+00
8.435823104534757, 17.59524986416278, 1.00E+00, 1.00E+00
7.538644717669957, 17.924351907673543, 1.00E+00, 1.00E+00
6.641466330805156, 18.253453951184305, 1.00E+00, 1.00E+00
5.744287943940356, 18.582555994695067, 1.00E+00, 1.00E+00
4.847109557075555, 18.911658038205825, 1.00E+00, 1.00E+00
3.949931170210755, 19.240760081716587, 1.00E+00, 1.00E+00
3.0527527833459547, 19.56986212522735, 1.00E+00, 1.00E+00
2.1555743964811427, 19.89896416873811, 1.00E+00, 1.00E+00
1.2583960096163425, 20.228066212248873, 1.00E+00, 1.00E+00
0.361217622751542, 20.557168255759635, 1.00E+00, 1.00E+00
-0.5359607641132584, 20.886270299270407, 1.00E+00, 1.00E+00
-1.4770844526253086, 21.052172125124617, 1.00E+00, 1.00E+00
-2.4324359733825873, 21.075424752654342, 1.00E+00, 1.00E+00
-3.383064251481824, 20.97773601339352, 1.00E+00, 1.00E+00
-4.317746622871505, 20.778723256230446, 1.00E+00, 1.00E+00
-5.23022794801467, 20.494795370729108, 1.00E+00, 1.00E+00
-6.117212167819452, 20.13913231850469, 1.00E+00, 1.00E+00
-7.070083478088396, 20.066513595253458, 1.00E+00, 1.00E+00
-7.998235799117442, 20.294044871935764, 1.00E+00, 1.00E+00
-8.815863617914857, 20.78873867908203, 1.00E+00, 1.00E+00
-9.472378166690566, 21.483163520332766, 1.00E+00, 1.00E+00
-9.958511535643721, 22.305909872795382, 1.00E+00, 1.00E+00
-10.291322512315412, 23.201719041484296, 1.00E+00, 1.00E+00
-10.496944985888536, 24.134969603371065, 1.00E+00, 1.00E+00
-10.600650693762937, 25.08496030809114, 1.00E+00, 1.00E+00
-10.623331281382832, 26.04032558056315, 1.00E+00, 1.00E+00
-10.581152104153745, 26.995028743807396, 1.00E+00, 1.00E+00
-10.486281270731702, 27.945942377039184, 1.00E+00, 1.00E+00
-10.347788548559175, 28.89148823991709, 1.00E+00, 1.00E+00
-10.554000463259747, 29.82460873542441, 1.00E+00, 1.00E+00
-11.054104167982178, 30.638938826617892, 1.00E+00, 1.00E+00
-11.756177239375006, 31.287267921542163, 1.00E+00, 1.00E+00
-12.57730275380542, 31.776134061146536, 1.00E+00, 1.00E+00
-13.46304809182139, 32.13487130354445, 1.00E+00, 1.00E+00
-14.382791054585347, 32.39431319558671, 1.00E+00, 1.00E+00
-15.320326480888145, 32.57942002238551, 1.00E+00, 1.00E+00
-16.26718451976984, 32.70863715401048, 1.00E+00, 1.00E+00
-17.218892297868194, 32.79517915541669, 1.00E+00, 1.00E+00
-18.17304044409321, 32.848456992794446, 1.00E+00, 1.00E+00
-19.12830051071265, 32.87520429214449, 1.00E+00, 1.00E+00
-20.083921484848272, 32.880280382409126, 1.00E+00, 1.00E+00
-21.03946672930568, 32.867222867518684, 1.00E+00, 1.00E+00
-21.994673152999454, 32.83862389840374, 1.00E+00, 1.00E+00
-22.94937373443159, 32.79638632374049, 1.00E+00, 1.00E+00
-23.90345354882753, 32.74189852086236, 1.00E+00, 1.00E+00
-24.85682380255656, 32.676153770464, 1.00E+00, 1.00E+00
-25.80940559517576, 32.59983115736221, 1.00E+00, 1.00E+00
-26.761118816671917, 32.5133490382295, 1.00E+00, 1.00E+00
-27.711873483593298, 32.41689813762457, 1.00E+00, 1.00E+00
-28.66750741463109, 32.415896763794926, 1.00E+00, 1.00E+00
-29.619573555237924, 32.4984029866529, 1.00E+00, 1.00E+00
-30.562375181916288, 32.654487276807075, 1.00E+00, 1.00E+00
-31.491952436295765, 32.87612513693163, 1.00E+00, 1.00E+00
-32.40538954611981, 33.15696291803772, 1.00E+00, 1.00E+00
-33.30034475895439, 33.49206346999267, 1.00E+00, 1.00E+00
-34.249625493997236, 33.38204847566563, 1.00E+00, 1.00E+00
-35.03984913199038, 32.844662380890945, 1.00E+00, 1.00E+00
-35.56553286381609, 32.04660610029784, 1.00E+00, 1.00E+00
-35.86989333027547, 31.140735293086948, 1.00E+00, 1.00E+00
-36.03257518092382, 30.199049661695074, 1.00E+00, 1.00E+00
-36.111271188948955, 29.24666100614462, 1.00E+00, 1.00E+00
-36.140239901413956, 28.291465724226626, 1.00E+00, 1.00E+00
-36.139070807891116, 27.335831983654103, 1.00E+00, 1.00E+00
-36.119073829035074, 26.380406772694656, 1.00E+00, 1.00E+00
-36.086933913083776, 25.425312935052023, 1.00E+00, 1.00E+00
-36.04671054716933, 24.470525370336805, 1.00E+00, 1.00E+00
-36.00093690951685, 23.51598779276517, 1.00E+00, 1.00E+00
-35.951235823148856, 22.561646650974595, 1.00E+00, 1.00E+00
-35.898673099736726, 21.6074588429369, 1.00E+00, 1.00E+00
-35.84396517863538, 20.65339162503815, 1.00E+00, 1.00E+00
-35.78760405213939, 19.699420642083012, 1.00E+00, 1.00E+00
-35.72993413946709, 18.74552788392166, 1.00E+00, 1.00E+00
-35.67120060888357, 17.791700024564705, 1.00E+00, 1.00E+00
-35.61158035892665, 16.837927180174926, 1.00E+00, 1.00E+00
-35.551202240837554, 15.884202012342861, 1.00E+00, 1.00E+00
-35.49016046389182, 14.930519091048996, 1.00E+00, 1.00E+00
-35.42852358760742, 13.97687444633998, 1.00E+00, 1.00E+00
-35.36634059067957, 13.02326525605637, 1.00E+00, 1.00E+00
-35.303644951522564, 12.06968963255764, 1.00E+00, 1.00E+00
-35.24045733053689, 11.116146483321883, 1.00E+00, 1.00E+00
-35.17678722397323, 10.162635429148692, 1.00E+00, 1.00E+00
-35.12091014760047, 9.208635971477817, 1.00E+00, 1.00E+00
-35.072596742268836, 8.25422357226795, 1.00E+00, 1.00E+00
-35.0317822834431, 7.299461092458933, 1.00E+00, 1.00E+00
-35.193040632168845, 6.357530650299577, 1.00E+00, 1.00E+00
-35.51878808618835, 5.4591288420310775, 1.00E+00, 1.00E+00
-35.972783756713014, 4.618221508227203, 1.00E+00, 1.00E+00
-36.52500477436396, 3.838292562383504, 1.00E+00, 1.00E+00
-37.152400942923, 3.1174518999776413, 1.00E+00, 1.00E+00
-37.83789634490315, 2.451619138118963, 1.00E+00, 1.00E+00
-38.56900553348646, 1.8362196197007847, 1.00E+00, 1.00E+00
-39.33660358015974, 1.2669828924565936, 1.00E+00, 1.00E+00
-40.13397832814634, 0.7402659626227547, 1.00E+00, 1.00E+00
-40.956142085494356, 0.2531479389327217, 1.00E+00, 1.00E+00
-41.67326261574274, -0.37849702304874316, 1.00E+00, 1.00E+00
-42.26042103358181, -1.1324746124113234, 1.00E+00, 1.00E+00
-42.69953044547206, -1.9812502820023496, 1.00E+00, 1.00E+00
-42.98049548210084, -2.8946482571985257, 1.00E+00, 1.00E+00
-43.10110090438088, -3.8426416880918737, 1.00E+00, 1.00E+00
-43.065841366317315, -4.797625446003929, 1.00E+00, 1.00E+00
-42.88416095568713, -5.735830882618711, 1.00E+00, 1.00E+00
-42.56859767014993, -6.637860275555136, 1.00E+00, 1.00E+00
-42.133185726174524, -7.48853862366554, 1.00E+00, 1.00E+00
-41.592277416194236, -8.276355488866171, 1.00E+00, 1.00E+00
-40.95979511235361, -8.992737613314262, 1.00E+00, 1.00E+00
-40.24884213257279, -9.631316561793666, 1.00E+00, 1.00E+00
-39.47157676759974, -10.187280378344349, 1.00E+00, 1.00E+00
-38.616575087133086, -10.614140237431009, 1.00E+00, 1.00E+00
-37.71536290337651, -10.93202986096249, 1.00E+00, 1.00E+00
-36.78744105591143, -11.160499241618368, 1.00E+00, 1.00E+00
-35.844540950956755, -11.315987520844653, 1.00E+00, 1.00E+00
-34.893689857553525, -11.411483128461818, 1.00E+00, 1.00E+00
-33.93913830140635, -11.456964328504199, 1.00E+00, 1.00E+00
-32.98350867021643, -11.460000920689914, 1.00E+00, 1.00E+00
-32.028468706983396, -11.426298079145903, 1.00E+00, 1.00E+00
-31.07512785477643, -11.360128354848667, 1.00E+00, 1.00E+00
-30.124274452188175, -11.26465574261551, 1.00E+00, 1.00E+00
-29.17652198557952, -11.142171152003005, 1.00E+00, 1.00E+00
-28.23240374494999, -10.994259149072583, 1.00E+00, 1.00E+00
-27.292439011428407, -10.821912078787115, 1.00E+00, 1.00E+00
-26.337890579790237, -10.776365349405092, 1.00E+00, 1.00E+00
-25.38552126962118, -10.855295127995914, 1.00E+00, 1.00E+00
-24.45094749080505, -11.054817219127802, 1.00E+00, 1.00E+00
-23.5487144204687, -11.369797694223827, 1.00E+00, 1.00E+00
-22.692421203309102, -11.794060748409272, 1.00E+00, 1.00E+00
-21.9488245564921, -12.394311729035543, 1.00E+00, 1.00E+00
-21.299632025128513, -13.095586475566478, 1.00E+00, 1.00E+00
-20.719659041008512, -13.855105106405269, 1.00E+00, 1.00E+00
-20.188474724599203, -14.649510818180467, 1.00E+00, 1.00E+00
-19.6916040516524, -15.465817590947717, 1.00E+00, 1.00E+00
-19.219196563870465, -16.29652113517264, 1.00E+00, 1.00E+00
-18.764590670690588, -17.13709873110678, 1.00E+00, 1.00E+00
-18.32324755723577, -17.98471507657582, 1.00E+00, 1.00E+00
-17.89203416976343, -18.837529374864097, 1.00E+00, 1.00E+00
-17.468755468869098, -19.69430960004993, 1.00E+00, 1.00E+00
-17.051850899510107, -20.554209473842157, 1.00E+00, 1.00E+00
-16.640196361030604, -21.41663498010314, 1.00E+00, 1.00E+00
-16.232973726423097, -22.281161983014915, 1.00E+00, 1.00E+00
-15.829583905828265, -23.14748401640709, 1.00E+00, 1.00E+00
-15.429588328734292, -24.015378451926495, 1.00E+00, 1.00E+00
-15.032669279143732, -24.884684198469344, 1.00E+00, 1.00E+00
-14.638602998026796, -25.755286851226018, 1.00E+00, 1.00E+00
-14.247241665499287, -26.62710880569985, 1.00E+00, 1.00E+00
-13.858501787299629, -27.500102803386888, 1.00E+00, 1.00E+00
-13.313407984129737, -28.285029525218977, 1.00E+00, 1.00E+00
-12.616625846410551, -28.93904165465983, 1.00E+00, 1.00E+00
-11.788984544048663, -29.416793773990566, 1.00E+00, 1.00E+00
-10.870051897258907, -29.679091321756967, 1.00E+00, 1.00E+00
-9.914727603747014, -29.703436898897134, 1.00E+00, 1.00E+00
-8.982930743727001, -29.491324135120085, 1.00E+00, 1.00E+00
-8.126450289350236, -29.067439192982654, 1.00E+00, 1.00E+00
-7.379765155887947, -28.471034528038878, 1.00E+00, 1.00E+00
-6.758506900011014, -27.74489721843068, 1.00E+00, 1.00E+00
-6.263742579100523, -26.927312067113544, 1.00E+00, 1.00E+00
-5.887965616857383, -26.048660322935223, 1.00E+00, 1.00E+00
-5.619996540447608, -25.131365502831905, 1.00E+00, 1.00E+00
-5.4480338947048725, -24.19133036446236, 1.00E+00, 1.00E+00
-5.361195853370441, -23.23964955269957, 1.00E+00, 1.00E+00
-5.376288731578154, -22.284134289646335, 1.00E+00, 1.00E+00
-5.449224561776925, -21.331287199304178, 1.00E+00, 1.00E+00
-5.555764088558772, -20.38161012675089, 1.00E+00, 1.00E+00
-5.682470975356364, -19.434412904553554, 1.00E+00, 1.00E+00
-5.821700166621861, -18.488975204226428, 1.00E+00, 1.00E+00
-5.968969437977137, -17.54475649300812, 1.00E+00, 1.00E+00
-6.121571301866277, -16.601384941583202, 1.00E+00, 1.00E+00
-6.2778228549787745, -15.658611021149348, 1.00E+00, 1.00E+00
-6.436649382336942, -14.716267481293722, 1.00E+00, 1.00E+00
-6.597346936810425, -13.774241203058057, 1.00E+00, 1.00E+00
-6.759443424988598, -12.832454634126123, 1.00E+00, 1.00E+00
-6.922615311312246, -11.890853790661186, 1.00E+00, 1.00E+00
-7.08663650339928, -10.949400519677102, 1.00E+00, 1.00E+00
-7.251346298081415, -10.008067477424754, 1.00E+00, 1.00E+00
-7.4166288725015255, -9.066834836950921, 1.00E+00, 1.00E+00
-7.582399920820388, -8.125688104268097, 1.00E+00, 1.00E+00
-7.748597808423887, -7.18461665370952, 1.00E+00, 1.00E+00
-7.915177644113595, -6.24361273701104, 1.00E+00, 1.00E+00
-8.082107280655265, -5.302670810352254, 1.00E+00, 1.00E+00
-8.249364623421162, -4.361787079920498, 1.00E+00, 1.00E+00
-8.416935855728957, -3.4209592024619613, 1.00E+00, 1.00E+00
-8.584814335235029, -2.480186100689264, 1.00E+00, 1.00E+00
-8.281110910344513, -1.574094801420779, 1.00E+00, 1.00E+00
-7.580182771497829, -0.924528055756241, 1.00E+00, 1.00E+00
-6.653641572808107, -0.6905224574665738, 1.00E+00, 1.00E+00
-5.704218555664562, -0.5817421861930996, 1.00E+00, 1.00E+00
-4.7536115726094295, -0.4838464423269557, 1.00E+00, 1.00E+00
-3.802889259527058, -0.3870771480875192, 1.00E+00, 1.00E+00
-2.852166946444692, -0.2903078538480827, 1.00E+00, 1.00E+00
-1.9014446333623256, -0.19353855960864053, 1.00E+00, 1.00E+00
