#x_m,y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.00E+00, 1.00E+00
0.9266058282608469, 0.09431459801763253, 1.00E+00, 1.00E+00
1.8532116565216825, 0.18862919603527076, 1.00E+00, 1.00E+00
2.7798174847825297, 0.2829437940529033, 1.00E+00, 1.00E+00
3.7064233130433766, 0.37725839207053585, 1.00E+00, 1.00E+00
4.633029141304212, 0.47157299008817405, 1.00E+00, 1.00E+00
5.559634969565059, 0.5658875881058066, 1.00E+00, 1.00E+00
6.486240797825906, 0.6602021861234392, 1.00E+00, 1.00E+00
7.412846626086742, 0.7545167841410774, 1.00E+00, 1.00E+00
8.3394524543476, 0.8488313821587099, 1.00E+00, 1.00E+00
9.266058282608435, 0.9431459801763424, 1.00E+00, 1.00E+00
10.192664110869282, 1.0374605781939807, 1.00E+00, 1.00E+00
11.11926993913013, 1.1317751762116133, 1.00E+00, 1.00E+00
12.045875767390966, 1.2260897742292458, 1.00E+00, 1.00E+00
12.972481595651823, 1.320404372246884, 1.00E+00, 1.00E+00
13.89908742391266, 1.4147189702645164, 1.00E+00, 1.00E+00
14.825693252173506, 1.509033568282149, 1.00E+00, 1.00E+00
15.752299080434353, 1.6033481662997873, 1.00E+00, 1.00E+00
16.678904908695188, 1.6976627643174198, 1.00E+00, 1.00E+00
17.605510736956035, 1.7919773623350523, 1.00E+00, 1.00E+00
18.53211656521688, 1.8862919603526849, 1.00E+00, 1.00E+00
19.458722393477718, 1.9806065583703232, 1.00E+00, 1.00E+00
20.385328221738565, 2.0749211563879557, 1.00E+00, 1.00E+00
21.31193404999941, 2.1692357544055882, 1.00E+00, 1.00E+00
22.238539878260248, 2.2635503524232266, 1.00E+00, 1.00E+00
23.165145706521105, 2.357864950440859, 1.00E+00, 1.00E+00
24.09175153478194, 2.4521795484584916, 1.00E+00, 1.00E+00
25.01835736304279, 2.54649414647613, 1.00E+00, 1.00E+00
25.944963191303636, 2.6408087444937567, 1.00E+00, 1.00E+00
26.871569019564472, 2.735123342511395, 1.00E+00, 1.00E+00
27.79817484782532, 2.829437940529033, 1.00E+00, 1.00E+00
28.724780676086166, 2.92375253854666, 1.00E+00, 1.00E+00
29.651386504347002, 3.018067136564298, 1.00E+00, 1.00E+00
30.57799233260786, 3.1123817345819362, 1.00E+00, 1.00E+00
31.504598160868696, 3.206696332599563, 1.00E+00, 1.00E+00
32.43120398912954, 3.3010109306172013, 1.00E+00, 1.00E+00
33.357809817390375, 3.3953255286348396, 1.00E+00, 1.00E+00
34.28441564565122, 3.4896401266524664, 1.00E+00, 1.00E+00
35.21102147391207, 3.5839547246701047, 1.00E+00, 1.00E+00
36.00830657071037, 4.065442085656389, 1.00E+00, 1.00E+00
36.47715273114365, 4.8702258343822, 1.00E+00, 1.00E+00
36.502770063556376, 5.801266841344966, 1.00E+00, 1.00E+00
36.07888655153821, 6.630613796849923, 1.00E+00, 1.00E+00
35.3092836622855, 7.155213641703188, 1.00E+00, 1.00E+00
34.45067823167158, 7.516171144584724, 1.00E+00, 1.00E+00
33.57926668347535, 7.845010798574993, 1.00E+00, 1.00E+00
32.70547811151844, 8.16748116292448, 1.00E+00, 1.00E+00
31.831179243376404, 8.48856540970678, 1.00E+00, 1.00E+00
30.956759119971277, 8.80931929066594, 1.00E+00, 1.00E+00
30.08233899656615, 9.130073171625089, 1.00E+00, 1.00E+00
29.207918873161034, 9.450827052584248, 1.00E+00, 1.00E+00
28.333498749755904, 9.771580933543408, 1.00E+00, 1.00E+00
27.459078626350777, 10.092334814502568, 1.00E+00, 1.00E+00
26.58465850294566, 10.413088695461717, 1.00E+00, 1.00E+00
25.710238379540534, 10.733842576420876, 1.00E+00, 1.00E+00
24.835818256135408, 11.054596457380036, 1.00E+00, 1.00E+00
23.96139813273029, 11.375350338339183, 1.00E+00, 1.00E+00
23.08697800932515, 11.696104219298343, 1.00E+00, 1.00E+00
22.212557885920035, 12.016858100257503, 1.00E+00, 1.00E+00
21.33813776251492, 12.337611981216652, 1.00E+00, 1.00E+00
20.46371763910978, 12.658365862175812, 1.00E+00, 1.00E+00
19.589297515704665, 12.979119743134971, 1.00E+00, 1.00E+00
18.714877392299538, 13.299873624094118, 1.00E+00, 1.00E+00
17.840457268894408, 13.620627505053278, 1.00E+00, 1.00E+00
16.96603714548929, 13.941381386012438, 1.00E+00, 1.00E+00
16.091617022084165, 14.262135266971598, 1.00E+00, 1.00E+00
15.217196898679038, 14.582889147930747, 1.00E+00, 1.00E+00
14.342776775273922, 14.903643028889906, 1.00E+00, 1.00E+00
13.468356651868795, 15.224396909849066, 1.00E+00, 1.00E+00
12.593936528463667, 15.545150790808215, 1.00E+00, 1.00E+00
11.71951640505855, 15.865904671767375, 1.00E+00, 1.00E+00
10.845096281653412, 16.186658552726534, 1.00E+00, 1.00E+00
9.970676158248295, 16.507412433685683, 1.00E+00, 1.00E+00
9.09625603484318, 16.828166314644843, 1.00E+00, 1.00E+00
8.22183591143804, 17.148920195604003, 1.00E+00, 1.00E+00
7.347415788032925, 17.469674076563148, 1.00E+00, 1.00E+00
6.472995664627797, 17.790427957522308, 1.00E+00, 1.00E+00
5.59857554122267, 18.111181838481468, 1.00E+00, 1.00E+00
4.7241554178175535, 18.431935719440617, 1.00E+00, 1.00E+00
3.849735294412426, 18.752689600399776, 1.00E+00, 1.00E+00
2.9753151710072987, 19.073443481358925, 1.00E+00, 1.00E+00
2.1008950476021826, 19.394197362318085, 1.00E+00, 1.00E+00
1.226474924197055, 19.714951243277234, 1.00E+00, 1.00E+00
0.3520548007919274, 20.035705124236394, 1.00E+00, 1.00E+00
-0.5223653226131887, 20.356459005195543, 1.00E+00, 1.00E+00
-1.4396160097635518, 20.51815248462, 1.00E+00, 1.00E+00
-2.3707336190442447, 20.54081527468685, 1.00E+00, 1.00E+00
-3.297247797738112, 20.44560455551399, 1.00E+00, 1.00E+00
-4.208220561350084, 20.25164005277352, 1.00E+00, 1.00E+00
-5.097555441255963, 19.974914420153425, 1.00E+00, 1.00E+00
-5.962039987802417, 19.62827328995021, 1.00E+00, 1.00E+00
-6.890740300820688, 19.557496648563678, 1.00E+00, 1.00E+00
-7.795348658506498, 19.77925625618234, 1.00E+00, 1.00E+00
-8.592236132257062, 20.261401419536313, 1.00E+00, 1.00E+00
-9.232097213578697, 20.93821114240981, 1.00E+00, 1.00E+00
-9.705899086979628, 21.74008731061033, 1.00E+00, 1.00E+00
-10.030267818496675, 22.613172948093975, 1.00E+00, 1.00E+00
-10.230674372364952, 23.522750222179493, 1.00E+00, 1.00E+00
-10.33174943079813, 24.448643000490733, 1.00E+00, 1.00E+00
-10.353854691597821, 25.379774012653456, 1.00E+00, 1.00E+00
-10.312745451899497, 26.31025971097322, 1.00E+00, 1.00E+00
-10.220281158194934, 27.237052006342527, 1.00E+00, 1.00E+00
-10.08530150979301, 28.15861269283229, 1.00E+00, 1.00E+00
-10.286282552738328, 29.068063199865414, 1.00E+00, 1.00E+00
-10.77370038357451, 29.861736597774872, 1.00E+00, 1.00E+00
-11.45796432786326, 30.493619861449897, 1.00E+00, 1.00E+00
-12.258260772997694, 30.97008518471213, 1.00E+00, 1.00E+00
-13.121537863833533, 31.319722523685243, 1.00E+00, 1.00E+00
-14.017950179127354, 31.572583286469353, 1.00E+00, 1.00E+00
-14.931703625673435, 31.752994603440733, 1.00E+00, 1.00E+00
-15.854543202872078, 31.878933950437716, 1.00E+00, 1.00E+00
-16.78210949844288, 31.96328068533154, 1.00E+00, 1.00E+00
-17.71205425857516, 32.01520705116544, 1.00E+00, 1.00E+00
-18.643082733588155, 32.041275865506975, 1.00E+00, 1.00E+00
-19.574462961161686, 32.04622319319633, 1.00E+00, 1.00E+00
-20.505769380052868, 32.033496901581394, 1.00E+00, 1.00E+00
-21.436745572872752, 32.0056233878311, 1.00E+00, 1.00E+00
-22.367228754871913, 31.96445723203632, 1.00E+00, 1.00E+00
-23.29710691651354, 31.911351593275608, 1.00E+00, 1.00E+00
