#x_m,y_m, w_tr_right_m, w_tr_left_m
0.0, 0.0, 1.00E+00, 1.00E+00
0.9264853194250464, 0.09430233202269278, 1.00E+00, 1.00E+00
1.8529706388501042, 0.1886046640453799, 1.00E+00, 1.00E+00
2.779455958275162, 0.2829069960680727, 1.00E+00, 1.00E+00
3.7059412777002083, 0.3772093280907598, 1.00E+00, 1.00E+00
4.632426597125266, 0.4715116601134526, 1.00E+00, 1.00E+00
5.558911916550324, 0.5658139921361397, 1.00E+00, 1.00E+00
6.48539723597537, 0.6601163241588325, 1.00E+00, 1.00E+00
7.411882555400428, 0.7544186561815196, 1.00E+00, 1.00E+00
8.338367874825485, 0.8487209882042066, 1.00E+00, 1.00E+00
9.264853194250533, 0.9430233202268994, 1.00E+00, 1.00E+00
10.191338513675602, 1.0373256522495866, 1.00E+00, 1.00E+00
11.117823833100648, 1.1316279842722794, 1.00E+00, 1.00E+00
12.044309152525694, 1.2259303162949664, 1.00E+00, 1.00E+00
12.970794471950763, 1.3202326483176592, 1.00E+00, 1.00E+00
13.897279791375809, 1.4145349803403464, 1.00E+00, 1.00E+00
14.823765110800856, 1.5088373123630392, 1.00E+00, 1.00E+00
15.750250430225913, 1.6031396443857262, 1.00E+00, 1.00E+00
16.67673574965097, 1.697441976408419, 1.00E+00, 1.00E+00
17.603221069076017, 1.791744308431106, 1.00E+00, 1.00E+00
18.529706388501076, 1.8860466404537932, 1.00E+00, 1.00E+00
19.456191707926134, 1.980348972476486, 1.00E+00, 1.00E+00
20.38267702735118, 2.0746513044991732, 1.00E+00, 1.00E+00
21.309162346776237, 2.168953636521866, 1.00E+00, 1.00E+00
22.235647666201295, 2.263255968544553, 1.00E+00, 1.00E+00
23.162132985626343, 2.357558300567246, 1.00E+00, 1.00E+00
24.088618305051398, 2.451860632589933, 1.00E+00, 1.00E+00
25.015103624476456, 2.54616296461262, 1.00E+00, 1.00E+00
25.941588943901504, 2.6404652966353073, 1.00E+00, 1.00E+00
26.868074263326562, 2.7347676286580054, 1.00E+00, 1.00E+00
27.794559582751617, 2.829069960680693, 1.00E+00, 1.00E+00
28.721044902176665, 2.92337229270338, 1.00E+00, 1.00E+00
29.647530221601723, 3.017674624726067, 1.00E+00, 1.00E+00
30.57401554102678, 3.1119769567487654, 1.00E+00, 1.00E+00
31.500500860451826, 3.2062792887714524, 1.00E+00, 1.00E+00
32.426986179876884, 3.3005816207941394, 1.00E+00, 1.00E+00
33.35347149930194, 3.3948839528168264, 1.00E+00, 1.00E+00
34.27995681872699, 3.489186284839514, 1.00E+00, 1.00E+00
35.20644213815205, 3.583488616862212, 1.00E+00, 1.00E+00
36.003623544798735, 4.064913358469733, 1.00E+00, 1.00E+00
